,aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm
5490,106,달빛마을(진덕),1995,개인,,,42600,25,4,2024,중개거래,경기 고양시덕양구,84.9,3,858,N,24.05.27,41281,개인,화정동
5491,2303,햇빛주공23,1996,개인,,,38000,19,4,2024,중개거래,경기 고양시덕양구,59.97,10,953,N,24.06.24,41281,개인,행신동
5492,207동,DMC중흥S-클래스더센트럴,2020,개인,,,60000,11,4,2024,중개거래,경기 고양시덕양구,59.8179,12,501,N,24.08.06,41281,개인,향동동
5493,108동,지축역한림풀에버,2020,개인,,,80000,6,4,2024,중개거래,경기 고양시 덕양구,84.982,15,848,N,24.05.29,41281,개인,지축동
5494,,은빛삼익건설(5),1995,개인,24.05.02,O,60000,17,4,2024,중개거래,경기 고양시덕양구,134.97,8,870,N,,41281,개인,화정동
5495,1504,옥빛마을(주공)15,1997,개인,,,30300,19,4,2024,중개거래,경기 고양시덕양구,59.56,9,1127,N,24.05.28,41281,개인,화정동
5496,,DMC두산위브더퍼스트,2020,개인,,,58000,22,4,2024,중개거래,경기 고양시덕양구,59.94,16,405,N,,41281,개인,향동동
5497,304동,DMC두산위브더퍼스트,2020,개인,,,57000,6,4,2024,중개거래,경기 고양시덕양구,59.92,20,405,N,24.05.31,41281,개인,향동동
5498,2101,동산마을호반베르디움,2012,개인,,,66000,12,4,2024,중개거래,경기 고양시덕양구,84.9905,20,344,N,24.05.17,41281,개인,동산동
5499,804,소만마을(풍림),1994,개인,,,27000,27,4,2024,중개거래,경기 고양시덕양구,45.36,2,781,N,24.07.03,41281,개인,행신동
5500,718,별빛마을7단지,1995,개인,,,72000,9,4,2024,중개거래,경기 고양시 덕양구,84.95,15,953,N,24.08.09,41281,개인,화정동
5501,803,별빛마을(부영)8(좋은집),1995,개인,,,40000,23,4,2024,중개거래,경기 고양시덕양구,60,15,952,N,24.05.30,41281,개인,화정동
5502,304,무원마을(동신),1994,개인,,,59000,13,4,2024,중개거래,경기 고양시덕양구,101.73,15,769,N,24.06.05,41281,개인,행신동
5503,705,소만마을(대명)7,1995,개인,,,32500,23,4,2024,중개거래,경기 고양시덕양구,59.04,14,783,N,24.06.05,41281,개인,행신동
5504,916,별빛마을9단지(913동에서918동),1995,개인,,,54000,20,4,2024,중개거래,경기 고양시 덕양구,84.93,10,948,N,24.08.12,41281,개인,화정동
5505,225,샘터마을2,1996,개인,,,34500,27,4,2024,중개거래,경기 고양시덕양구,59.98,10,983,N,24.06.24,41281,개인,행신동
5506,210,도래울센트럴더포레,2014,개인,,,64900,25,4,2024,중개거래,경기 고양시덕양구,84.93,15,983,N,24.07.31,41281,개인,도내동
5507,502,푸른마을5단지,2007,개인,,,32000,17,4,2024,중개거래,경기 고양시덕양구,84.8265,9,730,N,24.05.27,41281,개인,고양동
5508,803,소만마을(풍림),1994,개인,,,27700,13,4,2024,중개거래,경기 고양시덕양구,45.36,10,781,N,24.06.13,41281,개인,행신동
5509,1010,무원마을(라이프),1994,개인,,,45000,21,4,2024,중개거래,경기 고양시 덕양구,84.99,3,692,N,24.08.09,41281,개인,행신동
5510,1713,옥빛마을(주공)17(에듀뷰),1997,개인,,,52800,17,4,2024,중개거래,경기 고양시덕양구,84.79,14,1135,N,24.06.28,41281,개인,화정동
5511,504,신원당(대명5),1993,개인,,,27900,27,4,2024,중개거래,경기 고양시덕양구,58.68,1,730,N,24.05.28,41281,개인,성사동
5512,607,무원마을(두산),1994,개인,,,45000,26,4,2024,중개거래,경기 고양시덕양구,71.55,11,702,N,24.05.17,41281,개인,행신동
5513,505,서정마을5단지,2008,개인,,,73000,15,4,2024,중개거래,경기 고양시덕양구,84.81,11,1088,N,24.07.30,41281,개인,행신동
5514,106,달빛마을(진덕),1995,개인,,,48000,18,4,2024,중개거래,경기 고양시덕양구,84.9,9,858,N,24.06.27,41281,개인,화정동
5515,2312,햇빛주공23,1996,개인,,,36500,11,4,2024,중개거래,경기 고양시덕양구,59.93,12,953,N,24.06.27,41281,개인,행신동
5516,102,능곡대림,1996,개인,,,37950,3,4,2024,중개거래,경기 고양시덕양구,59.892,9,860,N,24.06.28,41281,개인,토당동
5517,,윤창APT,1997,개인,,,48000,5,4,2024,중개거래,서울 영등포구,122.73,5,880-20,N,24.05.03,41281,개인,토당동
5518,,도래울센트럴더포레,2014,개인,,,64300,20,4,2024,중개거래,경기 고양시덕양구,84.93,7,983,N,,41281,개인,도내동
5519,213,달빛(라이프)2,1996,개인,,,33400,18,4,2024,중개거래,경기 고양시덕양구,59.97,5,851,N,24.06.27,41281,개인,화정동
5520,111동,지축역한림풀에버,2020,개인,,,81000,13,4,2024,중개거래,"경기 고양시 덕양구, 서울 강동구",84.968,19,848,N,24.06.20,41281,개인,지축동
5521,,도래울센트럴더힐,2015,개인,24.07.02,O,60000,19,4,2024,중개거래,경기 고양시덕양구,84.93,12,1010,N,,41281,개인,도내동
5522,101동,삼송2차원흥역동원로얄듀크비스타,2020,개인,,,68500,13,4,2024,중개거래,경기 고양시덕양구,84.9867,4,635,N,24.07.16,41281,개인,원흥동
5523,303,소만마을3단지(늘푸른아파트),1996,개인,,,28900,6,4,2024,중개거래,경기 고양시덕양구,51.03,2,799,N,24.05.31,41281,개인,행신동
5524,617,소만마을(성원)6,1995,개인,,,37000,16,4,2024,중개거래,경기 고양시덕양구,59.34,12,785,N,24.07.12,41281,개인,행신동
5525,207,도래울센트럴더포레,2014,개인,,,63300,18,4,2024,중개거래,"경기 고양시덕양구, 경기 파주시",84.58,15,983,N,24.07.31,41281,개인,도내동
5526,1508,옥빛마을(주공)15,1997,개인,,,30500,19,4,2024,중개거래,경기 고양시덕양구,59.56,4,1127,N,24.05.28,41281,개인,화정동
5527,203동,DMC중흥S-클래스더센트럴,2020,개인,,,63000,5,4,2024,중개거래,경기 고양시덕양구,59.8179,23,501,N,24.06.24,41281,개인,향동동
5528,102,현대1,1997,법인,,,19500,15,4,2024,직거래,,59.36,16,240-6,N,24.04.26,41281,법인,고양동
5529,501동,원흥호반베르디움더퍼스트5단지,2017,개인,,,76500,20,4,2024,중개거래,경기 고양시덕양구,84.9491,14,1006,N,24.07.22,41281,개인,도내동
5530,102,현대1,1997,법인,,,17500,15,4,2024,직거래,,59.36,12,240-6,N,24.04.26,41281,법인,고양동
5531,116,달빛마을(동부),1995,개인,,,48200,18,4,2024,중개거래,경기 고양시덕양구,84.9,17,858,N,24.06.13,41281,개인,화정동
5532,208,삼성래미안,2009,개인,,,57300,18,4,2024,중개거래,경기 고양시덕양구,84.99,7,860,N,24.06.21,41281,개인,성사동
5533,1505,옥빛마을(주공)15,1997,개인,,,34000,23,4,2024,중개거래,경기 고양시덕양구,59.56,7,1127,N,24.07.03,41281,개인,화정동
5534,214,도래울센트럴더포레,2014,개인,,,59800,22,4,2024,중개거래,경기 고양시덕양구,74.97,6,983,N,24.07.31,41281,개인,도내동
5535,2012,햇빛마을주공20,1997,개인,,,20000,19,4,2024,중개거래,경기 고양시덕양구,39.99,5,934,N,24.05.30,41281,개인,행신동
5536,807,별빛마을(부영)8(좋은집),1995,개인,,,36500,17,4,2024,중개거래,경기 고양시덕양구,50,9,952,N,24.06.05,41281,개인,화정동
5537,703동,고양삼송동일스위트파크뷰7(1차),2017,개인,,,54500,20,4,2024,중개거래,경기 고양시덕양구,66.0346,11,595,N,24.07.29,41281,개인,신원동
5538,1006,별빛마을(건영)10,1996,개인,,,58000,20,4,2024,중개거래,경기 고양시덕양구,84.96,15,951,N,24.07.05,41281,개인,화정동
5539,904,소만마을9단지,1995,개인,,,27500,6,4,2024,중개거래,경기 고양시덕양구,43.76,10,793,N,24.05.28,41281,개인,행신동
5540,1505,옥빛마을(주공)15,1997,개인,,,36500,10,4,2024,중개거래,경기 고양시 덕양구,59.93,12,1127,N,24.05.29,41281,개인,화정동
5541,221,달빛(라이프)2,1996,개인,,,25000,8,4,2024,중개거래,경기 고양시덕양구,49.95,15,851,N,24.06.21,41281,개인,화정동
5542,403,푸른마을4단지,2008,개인,,,34000,18,4,2024,중개거래,경기 고양시덕양구,92.978,2,734,N,24.05.22,41281,법인,고양동
5543,220,달빛(라이프)2,1996,개인,,,24900,9,4,2024,중개거래,경기 고양시덕양구,49.95,14,851,N,24.07.19,41281,개인,화정동
5544,1812,햇빛주공(18-1),1998,개인,,,51500,7,4,2024,중개거래,경기 고양시덕양구,84.79,17,895,N,24.06.03,41281,개인,행신동
5545,304,무원마을(동신),1994,개인,,,56250,22,4,2024,중개거래,경기 고양시덕양구,101.73,5,769,N,24.05.31,41281,법인,행신동
5546,705동,고양삼송동일스위트파크뷰7(1차),2017,개인,,,64600,20,4,2024,중개거래,경기 고양시덕양구,84.0785,21,595,N,24.07.11,41281,개인,신원동
5547,,삼송2차아이파크,2015,개인,24.05.09,O,79000,13,4,2024,중개거래,경기 고양시덕양구,74.988,8,311,N,,41281,개인,삼송동
5548,109,달빛마을(진덕),1995,개인,,,46000,16,4,2024,중개거래,경기 고양시덕양구,84.9,16,858,N,24.05.20,41281,개인,화정동
5549,210동,DMC중흥S-클래스더센트럴,2020,개인,,,65000,20,4,2024,중개거래,경기 고양시 덕양구,59.9234,9,501,N,24.07.15,41281,개인,향동동
5550,나,장미아파트(나동),1991,개인,,,27900,17,4,2024,중개거래,경기 고양시덕양구,79.06,12,644-1,N,24.06.20,41281,개인,행신동
5551,103,고양동우방유쉘아파트,2007,개인,,,24500,22,4,2024,중개거래,경기 고양시덕양구,59.99,1,454,N,24.05.22,41281,개인,고양동
5552,105동,DMC디에트르한강,2022,개인,,,101000,10,4,2024,중개거래,경기 고양시 덕양구,84.9665,7,가-,N,24.08.23,41281,개인,덕은동
5553,,DMC디에트르한강,2022,개인,,,110000,14,4,2024,중개거래,경기 고양시 덕양구,84.9665,1,가-,N,,41281,개인,덕은동
5554,902,무원마을(기산),1994,개인,,,61000,4,4,2024,중개거래,경기 고양시덕양구,134.91,8,697,N,24.06.05,41281,개인,행신동
5555,309,푸른마을3단지,2004,개인,,,25000,15,4,2024,중개거래,경기 고양시덕양구,59.98,11,719,N,24.05.22,41281,개인,고양동
5556,114동,DMC리슈빌더포레스트,2019,개인,,,80300,23,4,2024,중개거래,경기 고양시덕양구,84.9887,14,570,N,24.07.15,41281,개인,향동동
5557,603,신원당(태영6),1993,개인,,,45000,23,4,2024,중개거래,경기 고양시덕양구,84.88,9,731,N,24.06.05,41281,개인,성사동
5558,2006동,삼송2차아이파크,2015,개인,,,82000,12,4,2024,중개거래,경기 고양시덕양구,84.739,4,311,N,24.06.28,41281,개인,삼송동
5559,903,소만마을9단지,1995,개인,,,24500,20,4,2024,중개거래,경기 고양시덕양구,43.76,2,793,N,24.07.01,41281,개인,행신동
5560,301,신원당(동신2),1991,개인,,,26900,22,4,2024,중개거래,경기 고양시덕양구,57,9,724,N,24.06.14,41281,개인,성사동
5561,109동,DMC리슈빌더포레스트,2019,개인,,,74000,23,4,2024,중개거래,경기 고양시덕양구,74.4654,12,570,N,24.07.25,41281,개인,향동동
5562,203,능곡현대홈타운2,2002,개인,,,65000,19,4,2024,중개거래,경기 고양시덕양구,122.814,19,53-44,N,24.06.13,41281,개인,토당동
5563,203,대림2,1997,개인,,,40000,10,4,2024,중개거래,경기 고양시덕양구,59.4,8,259,N,24.04.30,41281,개인,토당동
5564,1007동,삼송10단지동일스위트2차,2018,개인,,,59500,15,4,2024,중개거래,경기 고양시덕양구,76.1337,9,661,N,24.06.14,41281,개인,신원동
5565,2005,햇빛마을주공20,1997,개인,,,31800,15,4,2024,중개거래,경기 고양시덕양구,59.97,4,934,N,24.06.20,41281,개인,행신동
5566,701동,고양삼송동일스위트파크뷰7(1차),2017,개인,,,54500,7,4,2024,중개거래,경기 고양시덕양구,66.0346,23,595,N,24.06.04,41281,개인,신원동
5567,207,달빛마을(부영)2,1996,개인,,,25500,18,4,2024,중개거래,경기 고양시덕양구,50,10,851,N,24.06.04,41281,개인,화정동
5568,102동,삼송역현대헤리엇,2020,개인,,,62000,16,4,2024,중개거래,경기 고양시 덕양구,59.95,15,293,N,24.06.28,41281,개인,삼송동
5569,205,대림2,1997,개인,,,46500,3,4,2024,중개거래,경기 고양시덕양구,84.93,3,259,N,24.06.13,41281,개인,토당동
5570,1단지,한강능곡역성원상떼빌1단지,2008,개인,,,46000,8,4,2024,중개거래,경기 고양시덕양구,84.99,7,342-7,N,24.04.30,41281,개인,토당동
5571,,장미2,1986,개인,,,18000,12,4,2024,중개거래,경기 고양시덕양구,58.77,5,616,N,,41281,개인,주교동
5572,107,주공그린빌,2003,개인,,,34700,12,4,2024,중개거래,경기 고양시덕양구,84.51,12,996,N,24.06.21,41281,개인,관산동
5573,801,신원당(삼보8),1992,개인,,,50000,14,4,2024,중개거래,경기 고양시덕양구,84.6,11,726,N,24.06.28,41281,개인,성사동
5574,604,소만마을(성원)6,1995,개인,,,30500,16,4,2024,중개거래,경기 고양시 덕양구,49.77,3,785,N,24.06.28,41281,개인,행신동
5575,1005동,삼송10단지동일스위트2차,2018,개인,,,58000,20,4,2024,중개거래,경기 고양시덕양구,76.1337,25,661,N,24.06.14,41281,개인,신원동
5576,904,신원당(태영9),1993,개인,,,31000,13,4,2024,중개거래,경기 고양시덕양구,59.4,5,725,N,24.06.28,41281,개인,성사동
5577,701동,고양삼송동일스위트파크뷰7(1차),2017,개인,,,53000,17,4,2024,중개거래,경기 고양시덕양구,66.0346,3,595,N,24.07.11,41281,개인,신원동
5578,104동,삼송원흥역센트럴푸르지오,2018,개인,,,79500,3,4,2024,중개거래,경기 고양시덕양구,84.5619,17,630,N,24.04.23,41281,개인,원흥동
5579,1712,옥빛마을(주공)17(에듀뷰),1997,개인,,,49500,21,4,2024,중개거래,경기 고양시덕양구,84.79,7,1135,N,24.06.21,41281,개인,화정동
5580,1805,햇빛주공(18-1),1998,개인,,,40800,20,4,2024,중개거래,경기 고양시덕양구,65.97,12,895,N,24.05.17,41281,개인,행신동
5581,1006,별빛마을(건영)10,1996,개인,,,59500,22,4,2024,중개거래,경기 고양시덕양구,84.96,13,951,N,24.05.02,41281,개인,화정동
5582,1012,별빛마을(건영)10,1996,개인,,,51900,6,4,2024,중개거래,경기 고양시덕양구,76.86,6,951,N,24.06.04,41281,개인,화정동
5583,2007동,삼송2차아이파크,2015,개인,,,76500,16,4,2024,중개거래,경기 고양시덕양구,74.988,9,311,N,24.06.28,41281,개인,삼송동
5584,802,별빛마을(부영)8(좋은집),1995,개인,,,32500,22,4,2024,중개거래,경기 고양시덕양구,50,4,952,N,24.07.03,41281,개인,화정동
5585,907,소만마을9단지,1995,개인,,,27000,10,4,2024,중개거래,경기 고양시덕양구,43.76,6,793,N,24.05.31,41281,개인,행신동
5586,1012,별빛마을(건영)10,1996,개인,,,51500,6,4,2024,중개거래,경기 고양시덕양구,76.86,14,951,N,24.05.03,41281,개인,화정동
5587,1911,햇빛마을19,1998,개인,,,48800,19,4,2024,중개거래,경기 고양시덕양구,84.98,13,903,N,24.05.30,41281,법인,행신동
5588,618,도래울파크뷰,2013,개인,,,69200,6,4,2024,중개거래,경기 고양시덕양구,84.88,19,1103,N,24.07.16,41281,개인,도내동
5589,207동,DMC호반베르디움더포레2단지,2019,개인,,,77000,10,4,2024,중개거래,경기 고양시덕양구,84.9313,1,571,N,24.06.11,41281,개인,향동동
5590,608,소만마을(성원)6,1995,개인,,,25900,18,4,2024,중개거래,경기 고양시덕양구,49.77,1,785,N,24.07.08,41281,개인,행신동
5591,,윤창,1989,개인,,,11000,20,4,2024,중개거래,경기 고양시덕양구,46.71,5,134,N,24.06.03,41281,개인,관산동
5592,1909,햇빛마을19,1998,개인,,,44700,18,4,2024,중개거래,경기 고양시덕양구,84.98,5,903,N,24.07.19,41281,개인,행신동
5593,218,도래울센트럴더포레,2014,개인,,,61000,6,4,2024,중개거래,경기 고양시덕양구,84.93,12,983,N,24.04.29,41281,개인,도내동
5594,201,푸른마을2단지,2004,개인,,,36000,4,4,2024,중개거래,경기 고양시덕양구,114.75,15,720,N,24.06.05,41281,개인,고양동
5595,111,달빛마을(경남),1995,개인,,,45000,8,4,2024,중개거래,경기 고양시덕양구,84.9,3,858,N,24.05.07,41281,개인,화정동
5596,214,달빛(라이프)2,1996,개인,,,27900,18,4,2024,중개거래,경기 고양시덕양구,49.95,12,851,N,24.05.17,41281,개인,화정동
5597,,대동피렌체주상복합,2006,개인,,,34700,20,4,2024,중개거래,경기 고양시덕양구,84.73,11,615,N,24.06.03,41281,개인,주교동
5598,,삼성래미안,2009,개인,,,57500,11,4,2024,중개거래,경기 고양시덕양구,84.99,8,860,N,,41281,개인,성사동
5599,2006동,삼송2차아이파크,2015,개인,,,77500,20,4,2024,중개거래,경기 고양시덕양구,74.988,10,311,N,24.06.28,41281,개인,삼송동
5600,109동,지축역한림풀에버,2020,개인,,,84000,7,4,2024,중개거래,경기 고양시 덕양구,84.982,29,848,N,24.07.30,41281,개인,지축동
5601,2202,햇빛주공22,1996,개인,,,19800,17,4,2024,중개거래,경기 고양시덕양구,39.99,15,946,N,24.06.14,41281,개인,행신동
5602,604,소만마을(성원)6,1995,개인,,,31500,6,4,2024,중개거래,경기 고양시덕양구,49.77,9,785,N,24.05.09,41281,개인,행신동
5603,,DMC두산위브더퍼스트,2020,개인,24.04.16,O,59500,16,4,2024,중개거래,경기 고양시덕양구,59.94,7,405,N,,41281,개인,향동동
5604,104동,지축역센트럴푸르지오,2019,개인,,,100000,14,4,2024,중개거래,"경기 고양시 덕양구, 경기 고양시 일산서구",84.8637,24,904,N,24.05.21,41281,개인,지축동
5605,2305,햇빛주공23,1996,개인,,,22500,19,4,2024,중개거래,경기 고양시덕양구,39.99,9,953,N,24.07.03,41281,개인,행신동
5606,2318,햇빛주공23,1996,개인,,,36000,15,4,2024,중개거래,경기 고양시덕양구,59.56,16,953,N,24.04.25,41281,개인,행신동
5607,2315,햇빛주공23,1996,개인,,,35900,11,4,2024,중개거래,경기 고양시덕양구,59.56,17,953,N,24.06.25,41281,개인,행신동
5608,1003,소만마을(동성),1994,개인,,,51800,17,4,2024,중개거래,경기 고양시덕양구,84.99,11,791,N,24.06.14,41281,개인,행신동
5609,1010,무원마을(라이프),1994,개인,,,48500,6,4,2024,중개거래,경기 고양시덕양구,84.99,12,692,N,24.05.31,41281,개인,행신동
5610,110,달빛마을(진덕),1995,개인,,,44900,6,4,2024,중개거래,경기 고양시덕양구,84.9,1,858,N,24.07.01,41281,개인,화정동
