,aptNm,buildYear,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,excluUseAr,floor,sggCd,umdNm,dealYearMonth
13995,햇빛주공(18-1),1998,45700.0,28,5,2024,중개거래,84.79,2,41281,행신동,20245
13996,햇빛마을19,1998,49000.0,18,5,2024,중개거래,84.98,10,41281,행신동,20245
13997,무원마을(삼보),1994,50200.0,29,5,2024,중개거래,84.945,15,41281,행신동,20245
13998,삼성래미안,2009,68000.0,29,5,2024,중개거래,117.24,2,41281,성사동,20245
13999,무원마을(삼보),1994,61000.0,31,5,2024,중개거래,109.98,3,41281,행신동,20245
14000,DMC호반베르디움더포레2단지,2019,78500.0,27,5,2024,중개거래,84.9313,14,41281,향동동,20245
14001,소만마을(성원)6,1995,30300.0,31,5,2024,중개거래,49.77,8,41281,행신동,20245
14002,DMC리슈빌더포레스트,2019,79300.0,25,5,2024,중개거래,84.9887,8,41281,향동동,20245
14003,달빛마을(극동),1995,45500.0,24,5,2024,중개거래,84.9,4,41281,화정동,20245
14004,토당동금강KCC,2004,42500.0,10,5,2024,중개거래,75.16,3,41281,토당동,20245
14005,삼송리슈빌센트럴파크,2012,72000.0,26,5,2024,중개거래,84.9993,11,41281,원흥동,20245
14006,푸른마을1단지,2008,34500.0,29,5,2024,중개거래,84.921,13,41281,고양동,20245
14007,삼송리슈빌센트럴파크,2012,71450.0,20,5,2024,중개거래,84.9993,15,41281,원흥동,20245
14008,고양삼송동일스위트파크뷰7(1차),2017,60000.0,25,5,2024,중개거래,76.0404,18,41281,신원동,20245
14009,소만마을(풍림),1994,26900.0,15,5,2024,중개거래,45.36,2,41281,행신동,20245
14010,달빛마을3단지,1995,48000.0,27,5,2024,중개거래,84.95,9,41281,화정동,20245
14011,DMC리슈빌더포레스트,2019,78500.0,18,5,2024,중개거래,84.812,11,41281,향동동,20245
14012,원당대림e-편한세상,2009,48500.0,27,5,2024,중개거래,59.702,24,41281,성사동,20245
14013,소만마을(성원)6,1995,30900.0,29,5,2024,중개거래,49.77,2,41281,행신동,20245
14014,무원마을(삼보),1994,49000.0,27,5,2024,중개거래,84.945,7,41281,행신동,20245
14015,DMC호반베르디움더포레2단지,2019,78000.0,29,5,2024,중개거래,84.9313,14,41281,향동동,20245
14016,달빛마을(부영)2,1996,22700.0,28,5,2024,중개거래,50.0,1,41281,화정동,20245
14017,소만마을9단지,1995,26000.0,28,5,2024,중개거래,43.76,14,41281,행신동,20245
14018,달빛마을(동부),1995,48000.0,25,5,2024,중개거래,84.9,3,41281,화정동,20245
14019,삼송리슈빌센트럴파크,2012,61000.0,17,5,2024,중개거래,75.426,19,41281,원흥동,20245
14020,DMC중흥S-클래스더센트럴,2020,66000.0,25,5,2024,중개거래,59.9234,2,41281,향동동,20245
14021,서정센텀퍼스티지(서정마을4단지),2008,61000.0,10,5,2024,중개거래,84.81,9,41281,행신동,20245
14022,지축역한림풀에버,2020,72500.0,19,5,2024,중개거래,72.937,19,41281,지축동,20245
14023,DMC호반베르디움더포레3단지,2019,82000.0,25,5,2024,중개거래,84.8984,4,41281,향동동,20245
14024,현대1,1997,30000.0,27,5,2024,중개거래,84.36,8,41281,고양동,20245
14025,도래울센트럴더포레,2014,63000.0,18,5,2024,중개거래,84.93,12,41281,도내동,20245
14026,삼송리슈빌센트럴파크,2012,66800.0,13,5,2024,중개거래,75.6015,19,41281,원흥동,20245
14027,달빛마을(동부),1995,49000.0,18,5,2024,중개거래,84.9,5,41281,화정동,20245
14028,지축역한림풀에버,2020,73000.0,24,5,2024,중개거래,72.936,21,41281,지축동,20245
14029,SK뷰1차,2005,54750.0,30,5,2024,중개거래,84.91,8,41281,행신동,20245
14030,햇빛주공23,1996,31500.0,29,5,2024,중개거래,59.97,15,41281,행신동,20245
14031,DMC리슈빌더포레스트,2019,79000.0,23,5,2024,중개거래,84.9982,10,41281,향동동,20245
14032,주공그린빌,2003,26850.0,7,5,2024,중개거래,59.92,9,41281,관산동,20245
14033,도래울파크뷰(PARKVIEW),2013,64800.0,11,5,2024,중개거래,74.97,2,41281,도내동,20245
14034,햇빛마을주공20,1997,20000.0,31,5,2024,중개거래,39.99,13,41281,행신동,20245
14035,SK뷰1차,2005,57000.0,25,5,2024,중개거래,84.91,12,41281,행신동,20245
14036,DMC호반베르디움더포레4단지,2019,76000.0,21,5,2024,중개거래,70.9637,15,41281,향동동,20245
14037,원흥호반베르디움더퍼스트5단지,2017,75000.0,31,5,2024,중개거래,84.9491,3,41281,도내동,20245
14038,은빛마을11단지,1996,42500.0,10,5,2024,중개거래,60.0,13,41281,화정동,20245
14039,동산마을호반베르디움,2012,66500.0,25,5,2024,중개거래,84.9905,17,41281,동산동,20245
14040,삼송리슈빌센트럴파크,2012,69000.0,11,5,2024,중개거래,84.9908,2,41281,원흥동,20245
14041,무원마을1단지,1995,39000.0,28,5,2024,중개거래,68.98,15,41281,행신동,20245
14044,도래울센트럴더힐,2015,54500.0,20,5,2024,중개거래,59.95,4,41281,도내동,20245
14045,고양삼송동원로얄듀크,2012,69500.0,12,5,2024,중개거래,84.9609,7,41281,삼송동,20245
14046,별빛마을9단지(벽산),1995,59000.0,15,5,2024,중개거래,84.93,13,41281,화정동,20245
14047,소만마을1단지,1995,25500.0,11,5,2024,중개거래,45.48,3,41281,행신동,20245
14049,별빛마을7단지,1995,71900.0,23,5,2024,중개거래,84.95,14,41281,화정동,20245
14050,주공그린빌,2003,33500.0,31,5,2024,중개거래,84.51,12,41281,관산동,20245
14051,햇빛마을21단지,1997,56000.0,28,5,2024,중개거래,101.97,5,41281,행신동,20245
14052,햇빛주공23,1996,35950.0,20,5,2024,중개거래,59.97,10,41281,행신동,20245
14053,무원마을(서광),1994,50000.0,15,5,2024,중개거래,84.99,12,41281,행신동,20245
14054,무원마을1단지,1995,42000.0,21,5,2024,중개거래,68.98,11,41281,행신동,20245
14055,원당대림e-편한세상,2009,47900.0,23,5,2024,중개거래,59.702,25,41281,성사동,20245
14056,달빛마을(부영)2,1996,26700.0,21,5,2024,중개거래,50.0,3,41281,화정동,20245
14057,고양삼송동일스위트파크뷰7(1차),2017,62500.0,24,5,2024,중개거래,76.0404,16,41281,신원동,20245
14058,무원마을1단지,1995,36500.0,22,5,2024,중개거래,68.98,5,41281,행신동,20245
14059,DMC호반베르디움더포레2단지,2019,77000.0,24,5,2024,중개거래,84.9313,3,41281,향동동,20245
14060,소만마을1단지,1995,25300.0,28,5,2024,중개거래,45.48,11,41281,행신동,20245
14061,도래울파크뷰(PARKVIEW),2013,64500.0,24,5,2024,중개거래,74.97,8,41281,도내동,20245
14062,달빛마을3단지,1995,47800.0,17,5,2024,중개거래,84.95,4,41281,화정동,20245
14065,일신건영아파트(일신),1997,61800.0,15,5,2024,중개거래,134.82,2,41281,행신동,20245
14066,윤창주택(634-45),1989,16500.0,28,5,2024,중개거래,47.43,4,41281,행신동,20245
14067,햇빛주공23,1996,36000.0,30,5,2024,중개거래,59.98,3,41281,행신동,20245
14068,옥빛마을12단지,1995,51000.0,4,5,2024,중개거래,59.195,2,41281,화정동,20245
14069,동산마을22단지호반베르디움,2012,74500.0,18,5,2024,중개거래,84.9397,13,41281,동산동,20245
14070,DMC중흥S-클래스더센트럴,2020,67000.0,25,5,2024,중개거래,59.9234,20,41281,향동동,20245
14071,도래울센트럴파크(CentralPark),2013,63500.0,2,5,2024,중개거래,84.88,8,41281,도내동,20245
14072,지축역중흥S-클래스북한산파크뷰,2020,71800.0,17,5,2024,중개거래,72.0804,28,41281,지축동,20245
14073,주공그린빌,2003,25500.0,16,5,2024,중개거래,59.92,10,41281,관산동,20245
14074,SK뷰1차,2005,60300.0,11,5,2024,중개거래,104.01,1,41281,행신동,20245
14075,도래울센트럴더포레,2014,57000.0,16,5,2024,중개거래,74.98,12,41281,도내동,20245
14076,SK뷰1차,2005,58000.0,11,5,2024,중개거래,84.91,8,41281,행신동,20245
14077,별빛마을(부영)8(좋은집),1995,35000.0,29,5,2024,중개거래,50.0,13,41281,화정동,20245
14078,고양원흥동일스위트,2018,81000.0,23,5,2024,중개거래,84.9832,3,41281,도내동,20245
14080,지축역한림풀에버,2020,83000.0,28,5,2024,중개거래,84.968,11,41281,지축동,20245
14081,소만마을(동성),1994,31000.0,24,5,2024,중개거래,59.4,2,41281,행신동,20245
14082,도래울센트럴더힐,2015,53000.0,21,5,2024,중개거래,59.95,5,41281,도내동,20245
14083,DMC중흥S-클래스더센트럴,2020,64800.0,28,5,2024,중개거래,59.718,14,41281,향동동,20245
14084,DMC디에트르한강,2022,117000.0,25,5,2024,중개거래,84.9665,23,41281,덕은동,20245
14085,지축역한림풀에버,2020,80500.0,24,5,2024,중개거래,84.968,11,41281,지축동,20245
14086,옥빛마을(주공)15,1997,37400.0,27,5,2024,중개거래,59.97,18,41281,화정동,20245
14087,소만마을(풍림),1994,27000.0,23,5,2024,중개거래,45.36,7,41281,행신동,20245
14088,DMC디에트르한강,2022,111000.0,4,5,2024,중개거래,84.995,24,41281,덕은동,20245
14089,DMC두산위브더퍼스트,2020,57300.0,21,5,2024,중개거래,59.94,14,41281,향동동,20245
14090,동산마을22단지호반베르디움,2012,74000.0,26,5,2024,중개거래,84.954,5,41281,동산동,20245
14091,고양삼송동원로얄듀크,2012,77000.0,14,5,2024,중개거래,110.9118,13,41281,삼송동,20245
14092,DMC두산위브더퍼스트,2020,58000.0,15,5,2024,중개거래,59.94,5,41281,향동동,20245
14093,햇빛마을주공20,1997,32900.0,24,5,2024,중개거래,59.93,16,41281,행신동,20245
14094,도래울센트럴더포레,2014,61000.0,18,5,2024,중개거래,84.88,1,41281,도내동,20245
14095,샘터주공2,1996,36000.0,23,5,2024,중개거래,59.93,18,41281,행신동,20245
14096,무원마을(두산),1994,42500.0,24,5,2024,중개거래,71.55,1,41281,행신동,20245
14097,무원마을1단지,1995,41500.0,10,5,2024,중개거래,68.98,14,41281,행신동,20245
14098,DMC중흥S-클래스더센트럴,2020,65900.0,21,5,2024,중개거래,59.8179,18,41281,향동동,20245
14099,서정마을7단지파크하임휴먼시아,2009,59000.0,28,5,2024,직거래,133.02,2,41281,행신동,20245
14100,소만마을1단지,1995,28500.0,15,5,2024,중개거래,45.48,13,41281,행신동,20245
14101,원당대림e-편한세상,2009,70000.0,23,5,2024,중개거래,141.556,9,41281,성사동,20245
14102,원흥호반베르디움더퍼스트5단지,2017,88700.0,14,5,2024,중개거래,101.2647,18,41281,도내동,20245
14103,DMC중흥S-클래스더센트럴,2020,65800.0,18,5,2024,중개거래,59.9234,11,41281,향동동,20245
14104,서정마을5단지,2008,69000.0,15,5,2024,중개거래,84.97,11,41281,행신동,20245
14105,DMC리슈빌더포레스트,2019,74200.0,23,5,2024,중개거래,74.4654,11,41281,향동동,20245
14106,원당대림e-편한세상,2009,47500.0,21,5,2024,중개거래,59.702,13,41281,성사동,20245
14107,행신동문,1998,37800.0,2,5,2024,중개거래,84.9675,10,41281,행신동,20245
14108,DMC중흥S-클래스더센트럴,2020,68000.0,11,5,2024,중개거래,59.9234,23,41281,향동동,20245
14109,삼송리슈빌센트럴파크,2012,73200.0,21,5,2024,중개거래,84.9904,19,41281,원흥동,20245
14110,소만마을9단지,1995,27500.0,25,5,2024,중개거래,43.76,11,41281,행신동,20245
14111,소만마을9단지,1995,27000.0,20,5,2024,중개거래,43.76,7,41281,행신동,20245
14112,달빛마을3단지,1995,35000.0,27,5,2024,직거래,84.87,2,41281,화정동,20245
14113,샘터마을(화성),1997,68000.0,18,5,2024,중개거래,134.88,17,41281,행신동,20245
14114,지축역북한산유보라,2019,83000.0,25,5,2024,중개거래,84.9884,11,41281,지축동,20245
14115,삼성래미안,2009,59000.0,25,5,2024,중개거래,84.99,13,41281,성사동,20245
14116,햇빛주공23,1996,36800.0,8,5,2024,중개거래,59.56,8,41281,행신동,20245
14117,달빛마을4단지,1995,65000.0,23,5,2024,중개거래,170.62,5,41281,화정동,20245
14118,고양삼송동일스위트파크뷰7(1차),2017,63000.0,11,5,2024,중개거래,84.0785,9,41281,신원동,20245
14119,지축역한림풀에버,2020,71000.0,27,5,2024,중개거래,72.937,16,41281,지축동,20245
14120,삼성래미안,2009,73000.0,26,5,2024,중개거래,117.24,15,41281,성사동,20245
14121,신원마을1단지우남퍼스트빌,2015,63000.0,19,5,2024,중개거래,84.7815,21,41281,신원동,20245
14122,삼송2차아이파크,2015,81000.0,26,5,2024,중개거래,84.762,8,41281,삼송동,20245
14125,무원마을1단지,1995,42000.0,20,5,2024,중개거래,68.98,9,41281,행신동,20245
14126,원당대림e-편한세상,2009,68000.0,20,5,2024,중개거래,112.242,17,41281,성사동,20245
14128,삼송힐스테이트,2013,63900.0,9,5,2024,중개거래,84.77,6,41281,신원동,20245
14129,지축역북한산유보라,2019,80300.0,23,5,2024,중개거래,84.9884,1,41281,지축동,20245
14130,지축역센트럴푸르지오,2019,100000.0,24,5,2024,중개거래,84.8637,27,41281,지축동,20245
14131,삼송2차아이파크,2015,88000.0,22,5,2024,중개거래,84.739,19,41281,삼송동,20245
14132,신원마을1단지우남퍼스트빌,2015,65000.0,5,5,2024,중개거래,84.7815,18,41281,신원동,20245
14133,대림2,1997,48500.0,18,5,2024,중개거래,84.93,8,41281,토당동,20245
14134,신원당(동신2),1991,28900.0,19,5,2024,중개거래,57.0,11,41281,성사동,20245
14135,신원당(태영9),1993,30300.0,18,5,2024,중개거래,59.4,13,41281,성사동,20245
14136,도래울파크뷰(PARKVIEW),2013,53000.0,24,5,2024,직거래,84.38,12,41281,도내동,20245
14137,소만마을(성원)6,1995,37000.0,15,5,2024,중개거래,59.34,4,41281,행신동,20245
14138,햇빛마을주공20,1997,32300.0,13,5,2024,중개거래,59.97,2,41281,행신동,20245
14139,새서울,1983,20800.0,22,5,2024,중개거래,56.7,2,41281,관산동,20245
14140,햇빛주공23,1996,34000.0,22,5,2024,중개거래,59.56,4,41281,행신동,20245
14141,소만마을(성원)6,1995,27950.0,16,5,2024,중개거래,49.77,4,41281,행신동,20245
14142,햇빛주공23,1996,30000.0,14,5,2024,중개거래,49.96,8,41281,행신동,20245
14143,능곡현대홈타운1,2002,55000.0,15,5,2024,중개거래,84.5579,9,41281,토당동,20245
14145,도래울센트럴더포레,2014,62000.0,18,5,2024,중개거래,74.98,12,41281,도내동,20245
14146,신원당(태영9),1993,18400.0,20,5,2024,중개거래,32.76,9,41281,성사동,20245
14148,DMC호반베르디움더포레3단지,2019,82900.0,14,5,2024,중개거래,84.8984,13,41281,향동동,20245
14149,삼송2차아이파크,2015,87000.0,11,5,2024,중개거래,84.739,9,41281,삼송동,20245
14150,삼송힐스테이트,2013,63500.0,16,5,2024,중개거래,84.77,18,41281,신원동,20245
14151,달빛마을(부영)2,1996,32500.0,10,5,2024,중개거래,59.65,14,41281,화정동,20245
14152,햇빛마을주공20,1997,29000.0,18,5,2024,중개거래,59.98,8,41281,행신동,20245
14153,달빛마을(부영)2,1996,31900.0,11,5,2024,중개거래,59.65,9,41281,화정동,20245
14154,DMC한강에일린의뜰,2022,125000.0,7,5,2024,중개거래,106.9819,26,41281,덕은동,20245
14155,달빛마을(진덕),1995,46300.0,20,5,2024,중개거래,84.9,12,41281,화정동,20245
14156,DMC중흥S-클래스더센트럴,2020,63000.0,1,5,2024,중개거래,59.9234,13,41281,향동동,20245
14157,달빛마을(부영)2,1996,25500.0,18,5,2024,중개거래,50.0,14,41281,화정동,20245
14158,삼송2차아이파크,2015,79500.0,22,5,2024,중개거래,74.988,21,41281,삼송동,20245
14159,무원마을(신안)8,1994,64000.0,13,5,2024,중개거래,101.76,14,41281,행신동,20245
14160,원당대림e-편한세상,2009,54000.0,10,5,2024,중개거래,84.656,3,41281,성사동,20245
14161,고양원흥동일스위트,2018,85000.0,13,5,2024,중개거래,84.9832,6,41281,도내동,20245
14162,도래울센트럴더힐,2015,50000.0,18,5,2024,중개거래,59.96,4,41281,도내동,20245
14163,달빛마을3단지,1995,46900.0,18,5,2024,중개거래,84.95,6,41281,화정동,20245
14164,달빛(라이프)2,1996,23800.0,13,5,2024,중개거래,49.95,7,41281,화정동,20245
14165,푸른마을5단지,2007,30500.0,2,5,2024,중개거래,84.8265,15,41281,고양동,20245
14166,달빛(라이프)2,1996,25500.0,11,5,2024,중개거래,49.95,3,41281,화정동,20245
14167,별빛마을9단지(코오롱),1995,47200.0,10,5,2024,중개거래,70.2,11,41281,화정동,20245
14168,소만마을9단지,1995,25000.0,1,5,2024,중개거래,43.76,13,41281,행신동,20245
14169,샘터주공2,1996,36000.0,16,5,2024,중개거래,59.93,10,41281,행신동,20245
14170,신원당(태영9),1993,18300.0,13,5,2024,중개거래,32.76,8,41281,성사동,20245
14171,햇빛주공(18-2),1998,52000.0,13,5,2024,중개거래,84.79,10,41281,행신동,20245
14172,무원마을1단지,1995,39200.0,15,5,2024,중개거래,68.98,6,41281,행신동,20245
14173,도래울센트럴파크(CentralPark),2013,47000.0,17,5,2024,중개거래,59.98,1,41281,도내동,20245
14174,도래울센트럴더힐,2015,61300.0,18,5,2024,중개거래,84.99,8,41281,도내동,20245
14175,DMC호반베르디움더포레2단지,2019,70000.0,9,5,2024,중개거래,70.8787,17,41281,향동동,20245
14176,햇빛주공23,1996,36500.0,13,5,2024,중개거래,59.56,18,41281,행신동,20245
14177,푸른마을3단지,2004,29100.0,18,5,2024,중개거래,84.94,9,41281,고양동,20245
14178,신원당(대명5),1993,40000.0,16,5,2024,중개거래,83.3,1,41281,성사동,20245
14179,DMC호반베르디움더포레2단지,2019,72000.0,18,5,2024,중개거래,70.9637,10,41281,향동동,20245
14180,달빛마을(부영)2,1996,23000.0,7,5,2024,중개거래,50.0,13,41281,화정동,20245
14181,DMC호반베르디움더포레4단지,2019,85500.0,8,5,2024,중개거래,84.952,27,41281,향동동,20245
14182,샘터주공2,1996,30000.0,14,5,2024,중개거래,49.96,12,41281,행신동,20245
14183,지축역한림풀에버,2020,83000.0,7,5,2024,중개거래,84.982,20,41281,지축동,20245
14184,도래울센트럴더포레,2014,59000.0,15,5,2024,중개거래,74.98,4,41281,도내동,20245
14185,도래울센트럴더포레,2014,60500.0,15,5,2024,중개거래,74.98,14,41281,도내동,20245
14186,달빛마을(극동),1995,44500.0,13,5,2024,중개거래,84.9,15,41281,화정동,20245
14187,삼송2차아이파크,2015,85600.0,17,5,2024,중개거래,84.739,7,41281,삼송동,20245
14188,윤창아파트1단지,1996,29000.0,6,5,2024,중개거래,59.4,2,41281,행신동,20245
14189,신원당(태영6),1993,27550.0,5,5,2024,중개거래,54.91,5,41281,성사동,20245
14190,소만마을9단지,1995,24000.0,17,5,2024,중개거래,43.76,15,41281,행신동,20245
14191,청구,1997,17000.0,1,5,2024,직거래,59.97,4,41281,고양동,20245
14192,푸른마을5단지,2007,26000.0,1,5,2024,중개거래,59.9768,14,41281,고양동,20245
14193,고양삼송동일스위트파크뷰7(1차),2017,54500.0,6,5,2024,중개거래,66.0346,17,41281,신원동,20245
14194,DMC두산위브더퍼스트,2020,58500.0,7,5,2024,중개거래,59.94,14,41281,향동동,20245
14196,소만마을9단지,1995,24000.0,16,5,2024,중개거래,43.76,9,41281,행신동,20245
14197,별빛마을7단지,1995,73000.0,1,5,2024,중개거래,85.0,13,41281,화정동,20245
14198,원흥호반베르디움더퍼스트5단지,2017,79500.0,9,5,2024,중개거래,84.9491,15,41281,도내동,20245
14199,푸른마을5단지,2007,29000.0,15,5,2024,중개거래,84.8265,2,41281,고양동,20245
14200,햇빛마을주공20,1997,20500.0,7,5,2024,중개거래,39.99,10,41281,행신동,20245
14201,삼성래미안,2009,70000.0,16,5,2024,직거래,151.16,12,41281,성사동,20245
14202,무원마을(두산),1994,51000.0,8,5,2024,중개거래,84.93,6,41281,행신동,20245
14203,장미아파트(나동),1991,27900.0,9,5,2024,중개거래,79.06,14,41281,행신동,20245
14204,DMC리슈빌더포레스트,2019,72500.0,13,5,2024,직거래,84.812,17,41281,향동동,20245
14205,소만마을9단지,1995,24000.0,7,5,2024,중개거래,43.76,5,41281,행신동,20245
14206,DMC중흥S-클래스더센트럴,2020,65100.0,12,5,2024,중개거래,59.9234,19,41281,향동동,20245
14207,DMC중흥S-클래스더센트럴,2020,65000.0,13,5,2024,중개거래,59.9234,12,41281,향동동,20245
14208,서정센텀퍼스티지(서정마을4단지),2008,58800.0,1,5,2024,중개거래,84.63,8,41281,행신동,20245
14209,소만마을(삼신),1994,35500.0,4,5,2024,중개거래,59.95,1,41281,행신동,20245
14210,신원마을5단지우림필유아파트,2013,59000.0,11,5,2024,중개거래,114.44,11,41281,신원동,20245
14211,도래울센트럴파크(CentralPark),2013,52700.0,15,5,2024,중개거래,59.85,14,41281,도내동,20245
14212,달빛마을(부영)2,1996,26500.0,10,5,2024,중개거래,50.0,5,41281,화정동,20245
14213,별빛마을(건영)10,1996,54000.0,6,5,2024,중개거래,76.86,10,41281,화정동,20245
14214,소만마을(성원)6,1995,32500.0,8,5,2024,중개거래,49.77,5,41281,행신동,20245
14215,삼성래미안,2009,49000.0,3,5,2024,중개거래,59.99,14,41281,성사동,20245
14217,별빛마을9단지(기산),1995,53800.0,10,5,2024,중개거래,84.93,12,41281,화정동,20245
14218,별빛마을9단지(기산),1995,54000.0,9,5,2024,중개거래,84.93,14,41281,화정동,20245
14220,햇빛마을21단지,1997,59000.0,3,5,2024,중개거래,134.64,9,41281,행신동,20245
14221,무원마을(서광),1994,47000.0,3,5,2024,중개거래,84.99,2,41281,행신동,20245
14222,햇빛마을주공20,1997,27500.0,12,5,2024,중개거래,49.96,2,41281,행신동,20245
14223,일신건영아파트(동신),1997,60000.0,3,5,2024,중개거래,99.78,17,41281,행신동,20245
14224,옥빛마을12단지,1995,50000.0,9,5,2024,중개거래,59.195,13,41281,화정동,20245
14225,푸른마을3단지,2004,29400.0,4,5,2024,중개거래,84.94,6,41281,고양동,20245
14226,내안애양우,2005,53500.0,13,5,2024,중개거래,84.59,9,41281,토당동,20245
14227,소만마을(대명)7,1995,32000.0,5,5,2024,중개거래,59.04,1,41281,행신동,20245
14228,삼송2차아이파크,2015,77500.0,11,5,2024,중개거래,74.988,9,41281,삼송동,20245
14229,벽산,1999,35000.0,12,5,2024,중개거래,84.75,15,41281,주교동,20245
14230,삼성래미안,2009,48500.0,4,5,2024,중개거래,59.96,3,41281,성사동,20245
14231,소만마을(성원)6,1995,38800.0,9,5,2024,중개거래,59.34,7,41281,행신동,20245
14232,중앙,1992,11800.0,3,5,2024,중개거래,52.29,1,41281,관산동,20245
14233,더퍼스트프라임,2014,43000.0,4,5,2024,중개거래,114.381,15,41281,관산동,20245
14234,동산마을22단지호반베르디움,2012,75000.0,7,5,2024,중개거래,84.9713,20,41281,동산동,20245
14235,DMC두산위브더퍼스트,2020,55500.0,10,5,2024,중개거래,59.94,8,41281,향동동,20245
14236,고양원흥동일스위트,2018,79000.0,6,5,2024,직거래,84.9832,16,41281,도내동,20245
14237,DMC호반베르디움더포레4단지,2019,84500.0,10,5,2024,중개거래,84.8984,13,41281,향동동,20245
14238,소만마을(성원)6,1995,26000.0,9,5,2024,중개거래,49.77,1,41281,행신동,20245
14239,도래울센트럴더힐,2015,61000.0,7,5,2024,중개거래,84.99,22,41281,도내동,20245
14240,지축역한림풀에버,2020,73000.0,8,5,2024,중개거래,72.937,24,41281,지축동,20245
14241,달빛마을(부영)2,1996,24400.0,4,5,2024,중개거래,50.0,12,41281,화정동,20245
14243,햇빛마을주공20,1997,31500.0,10,5,2024,중개거래,59.98,15,41281,행신동,20245
14244,SK뷰1차,2005,58500.0,4,5,2024,중개거래,84.91,7,41281,행신동,20245
14245,소만마을(풍림),1994,27100.0,4,5,2024,중개거래,45.36,10,41281,행신동,20245
14246,햇빛마을주공20,1997,32500.0,1,5,2024,중개거래,59.97,9,41281,행신동,20245
14247,삼송힐스테이트,2013,56500.0,8,5,2024,중개거래,74.13,1,41281,신원동,20245
14248,도래울센트럴더힐,2015,61000.0,4,5,2024,중개거래,84.99,12,41281,도내동,20245
14249,도래울센트럴더힐,2015,61500.0,7,5,2024,중개거래,84.99,16,41281,도내동,20245
14250,푸른마을5단지,2007,31000.0,3,5,2024,중개거래,84.8265,4,41281,고양동,20245
14252,소만마을1단지,1995,27000.0,1,5,2024,중개거래,45.48,12,41281,행신동,20245
14253,신원당(태영2),1993,31000.0,6,5,2024,중개거래,59.04,10,41281,성사동,20245
14254,햇빛주공23,1996,36900.0,1,5,2024,중개거래,59.93,6,41281,행신동,20245
14255,소만마을3단지(늘푸른아파트),1996,35000.0,4,5,2024,중개거래,51.03,13,41281,행신동,20245
14256,도래울센트럴더힐,2015,54000.0,1,5,2024,중개거래,59.96,9,41281,도내동,20245
14257,도래울센트럴더힐,2015,55500.0,2,5,2024,중개거래,59.95,19,41281,도내동,20245
14258,삼성래미안,2009,48000.0,4,5,2024,중개거래,59.99,17,41281,성사동,20245
14259,도래울센트럴더힐,2015,63000.0,2,5,2024,중개거래,84.93,14,41281,도내동,20245
14260,삼송10단지동일스위트2차,2018,58000.0,6,5,2024,중개거래,76.1337,10,41281,신원동,20245
14261,원당대림e-편한세상,2009,48000.0,1,5,2024,중개거래,59.892,13,41281,성사동,20245
14262,별빛마을9단지(한일),1995,52200.0,1,5,2024,중개거래,84.93,3,41281,화정동,20245
14263,고양삼송동일스위트파크뷰7(1차),2017,60000.0,1,5,2024,중개거래,76.0404,20,41281,신원동,20245
14264,별빛마을9단지(한일),1995,53500.0,1,5,2024,중개거래,84.93,7,41281,화정동,20245
14265,달빛마을(부영)2,1996,24500.0,2,5,2024,중개거래,50.0,5,41281,화정동,20245
14266,소만마을(삼신),1994,42000.0,2,5,2024,중개거래,59.95,7,41281,행신동,20245
14267,옥빛마을(주공)15,1997,37000.0,1,5,2024,중개거래,59.97,5,41281,화정동,20245
14268,DMC호반베르디움더포레4단지,2019,85000.0,1,5,2024,중개거래,84.8984,14,41281,향동동,20245
14269,옥빛마을(주공)15,1997,38000.0,1,5,2024,중개거래,59.97,9,41281,화정동,20245
14270,주공그린빌,2003,26500.0,1,5,2024,중개거래,59.92,13,41281,관산동,20245
14271,백송마을(삼호),1992,48500.0,10,5,2024,중개거래,84.69,6,41285,백석동,20245
14272,호수마을(청구),1994,66000.0,29,5,2024,중개거래,84.965,15,41285,장항동,20245
14273,백송마을(코오롱),1994,42000.0,7,5,2024,중개거래,71.37,14,41285,백석동,20245
14274,중산마을10(경남),1995,28500.0,17,5,2024,직거래,84.9,5,41285,중산동,20245
14275,백송마을(대림),1993,36000.0,14,5,2024,중개거래,58.74,13,41285,백석동,20245
14276,숲속마을3단지(요진더포레스트),2006,46000.0,27,5,2024,중개거래,84.95,20,41285,풍동,20245
14277,중산마을5(동부),1995,24000.0,25,5,2024,중개거래,59.93,2,41285,중산동,20245
14278,일산풍동에이스,1998,22000.0,30,5,2024,중개거래,59.71,7,41285,풍동,20245
14280,위시티일산자이2단지,2010,85000.0,30,5,2024,중개거래,163.25,13,41285,식사동,20245
14281,백송마을(풍림),1992,56000.0,29,5,2024,중개거래,84.83,4,41285,백석동,20245
14282,일산자이센트리지,2020,53000.0,2,5,2024,중개거래,59.4905,11,41285,식사동,20245
14283,백마마을(삼성),1993,91000.0,21,5,2024,중개거래,133.47,11,41285,마두동,20245
14284,일산요진와이시티,2016,148000.0,24,5,2024,중개거래,127.86,19,41285,백석동,20245
14285,중산마을1단지(두산),1995,16500.0,21,5,2024,중개거래,37.35,5,41285,중산동,20245
14286,성원1차,1998,16700.0,31,5,2024,중개거래,37.8,1,41285,풍동,20245
14287,중산마을2(코오롱),1995,20700.0,27,5,2024,중개거래,49.77,7,41285,중산동,20245
14288,백마마을(삼성),1993,84000.0,29,5,2024,중개거래,101.91,9,41285,마두동,20245
